sample_id	data_type	clf_group	clf_name	feat_name	feat_value	cancer_type	data_value	rank	rank_group
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Breast: Triple negative	1.0	12	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Breast: Other	2.6705915441787957	2	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	CNS: Glioma	1.0	13	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	CNS: Medulloblastoma	1.0	14	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	CNS: Pilocytic astrocytoma	1.0	15	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Colorectum/Small intestine/Appendix	1.0	16	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Esophagus/Stomach	1.0	17	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Gynecologic: Endometrium	1.0	18	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Gynecologic: Ovary/Fallopian tube	1.0	19	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	HPB: Bile duct/Gallbladder	1.0	20	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	HPB: Liver	1.0	21	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	HPB: Pancreas	1.0	22	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Head and neck: Adenoid cystic	1.0	23	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Head and neck: Salivary gland	1.0	24	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Head and neck: Other	1.0	25	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Kidney: Chromophobe	0.8710115862319721	40	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Kidney: Other	1.0	26	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Lung: Non-small cell: LUAD	1.0068443160031721	4	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Lung: Non-small cell: LUSC	1.0	27	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Lung: Small cell	1.0	28	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Lymphoid tissue	1.0	29	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Mesothelium	1.0	30	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Myeloid: Acute myeloid leukemia	1.0	31	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Myeloid: Myeloproliferative neoplasm	1.0	32	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	NET: Colorectum/Small intestine	1.0	33	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	NET: Lung	2.789883950038779	1	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	NET: Pancreas	1.0	34	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Prostate	1.0	35	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Skin: Melanoma	1.0	36	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Skin: Other	1.0	37	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Thyroid gland	1.0	38	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Urothelial tract	1.0	39	20
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Anogenital	0.8270418339916902	35	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Bone/Soft tissue: Cartilaginous neoplasm	1.0	12	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Bone/Soft tissue: GIST	1.0	13	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Bone/Soft tissue: Leiomyosarcoma	1.0345328787909907	8	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Bone/Soft tissue: Liposarcoma	1.0	14	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Bone/Soft tissue: Osteosarcoma	1.0	15	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Bone/Soft tissue: Undiff. sarcoma	1.020568678626146	10	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Bone/Soft tissue: Other	1.0	16	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Breast: Triple negative	1.1345090474038373	4	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Breast: Other	1.0	17	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	CNS: Glioma	0.643264040898638	40	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	CNS: Medulloblastoma	0.8613968183062121	32	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	CNS: Pilocytic astrocytoma	1.0	18	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Colorectum/Small intestine/Appendix	1.0	19	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Esophagus/Stomach	1.1265952148009108	5	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Gynecologic: Endometrium	0.9608855229003458	29	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Gynecologic: Ovary/Fallopian tube	1.0	20	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	HPB: Bile duct/Gallbladder	1.0	21	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	HPB: Liver	0.8429058598432154	34	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	HPB: Pancreas	1.1114883799705606	6	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Head and neck: Adenoid cystic	1.0000208402171542	11	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Head and neck: Salivary gland	1.0	22	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Head and neck: Other	0.8818793709140867	31	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Kidney: Chromophobe	0.9016760227418554	30	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Kidney: Other	0.8612245561693387	33	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Lung: Non-small cell: LUAD	1.0300527350411557	9	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Lung: Non-small cell: LUSC	1.3926382921157083	1	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Lung: Small cell	1.2637708629754316	2	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Lymphoid tissue	1.0	23	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Mesothelium	0.9845210497239912	28	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Myeloid: Acute myeloid leukemia	1.0	24	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Myeloid: Myeloproliferative neoplasm	1.0	25	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	NET: Colorectum/Small intestine	1.1357576939856964	3	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	NET: Lung	1.0600859608739028	7	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	NET: Pancreas	1.0	26	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Prostate	1.0	27	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Skin: Melanoma	0.7207232912755409	37	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Skin: Other	0.747889529312135	36	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Thyroid gland	0.695377788867305	38	21
Breast_TNBC	feat_contrib	dna	event	driver.TERT.mut	0.0	Urothelial tract	0.6629869316007274	39	21
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Anogenital	1.050819146980666	17	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Bone/Soft tissue: Cartilaginous neoplasm	0.8932399796479293	28	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Bone/Soft tissue: GIST	0.46538046669415806	35	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Bone/Soft tissue: Leiomyosarcoma	1.4117075499216414	10	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Bone/Soft tissue: Liposarcoma	0.8518029996130394	29	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Bone/Soft tissue: Osteosarcoma	1.8637675433808851	7	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Bone/Soft tissue: Undiff. sarcoma	0.956121769584267	26	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Bone/Soft tissue: Other	0.7874936277981308	31	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Breast: Triple negative	3.1236431596841543	2	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Breast: Other	1.0997578288768162	16	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	CNS: Glioma	1.6272638748545094	9	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	CNS: Medulloblastoma	0.3868183793945283	38	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	CNS: Pilocytic astrocytoma	1.0	19	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Colorectum/Small intestine/Appendix	1.3826473071194796	11	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Esophagus/Stomach	1.217987613870554	15	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Gynecologic: Endometrium	1.376164112218512	12	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Gynecologic: Ovary/Fallopian tube	2.017784243077179	5	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	HPB: Bile duct/Gallbladder	0.9298146628065258	27	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	HPB: Liver	1.0	20	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	HPB: Pancreas	2.1790739653130835	4	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Head and neck: Adenoid cystic	0.2996919995132463	39	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Head and neck: Salivary gland	2.2573690545552925	3	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Head and neck: Other	0.9978054116380538	24	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Kidney: Chromophobe	1.2769826622243345	13	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Kidney: Other	0.6012767307034389	34	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Lung: Non-small cell: LUAD	1.0485308563832387	18	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Lung: Non-small cell: LUSC	1.8665652924832052	6	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Lung: Small cell	5.479424077005175	1	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Lymphoid tissue	1.0	21	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Mesothelium	0.4048656480990323	37	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Myeloid: Acute myeloid leukemia	0.9977844579444239	25	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Myeloid: Myeloproliferative neoplasm	1.0	22	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	NET: Colorectum/Small intestine	0.708645413185044	32	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	NET: Lung	0.22201729383194946	40	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	NET: Pancreas	0.6298333615881001	33	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Prostate	0.7962038762421912	30	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Skin: Melanoma	0.4158627504340226	36	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Skin: Other	1.6661240487394564	8	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Thyroid gland	1.0	23	22
Breast_TNBC	feat_contrib	dna	event	driver.TP53.mut	1.0	Urothelial tract	1.2260529183498474	14	22
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Anogenital	0.7397078263546395	35	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Bone/Soft tissue: Cartilaginous neoplasm	1.0	16	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Bone/Soft tissue: GIST	1.3801607805119733	2	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Bone/Soft tissue: Leiomyosarcoma	1.1220978346984174	8	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Bone/Soft tissue: Liposarcoma	1.0001067056926474	14	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Bone/Soft tissue: Osteosarcoma	1.0800852789397013	11	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Bone/Soft tissue: Undiff. sarcoma	1.0873352736480033	9	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Bone/Soft tissue: Other	1.029990933731111	12	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Breast: Triple negative	1.0843492093657017	10	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Breast: Other	1.0	17	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	CNS: Glioma	1.2796671435338338	3	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	CNS: Medulloblastoma	1.0	18	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	CNS: Pilocytic astrocytoma	1.0	19	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Colorectum/Small intestine/Appendix	0.7107034676198581	37	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Esophagus/Stomach	0.6514855905541818	40	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Gynecologic: Endometrium	0.9065038515338073	30	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Gynecologic: Ovary/Fallopian tube	0.881967563260722	31	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	HPB: Bile duct/Gallbladder	0.986353962957356	27	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	HPB: Liver	1.0063218993820062	13	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	HPB: Pancreas	0.9338681665685499	29	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Head and neck: Adenoid cystic	1.0000071740257332	15	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Head and neck: Salivary gland	0.9999981600016928	25	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Head and neck: Other	0.6975368047584132	38	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Kidney: Chromophobe	0.8758153481921612	32	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Kidney: Other	1.0	20	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Lung: Non-small cell: LUAD	0.9998730080641586	26	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Lung: Non-small cell: LUSC	0.6914945564485958	39	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Lung: Small cell	0.9999997974000205	24	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Lymphoid tissue	1.1485496815701788	6	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Mesothelium	1.1345090474038373	7	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Myeloid: Acute myeloid leukemia	1.0	21	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Myeloid: Myeloproliferative neoplasm	1.4412344452475572	1	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	NET: Colorectum/Small intestine	1.2028575287350727	4	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	NET: Lung	1.0	22	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	NET: Pancreas	0.9427256234810255	28	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Prostate	0.775769375105269	34	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Skin: Melanoma	1.1806911649365106	5	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Skin: Other	0.8091265066863857	33	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Thyroid gland	1.0	23	23
Breast_TNBC	feat_contrib	dna	event	sv.LINE	5.0	Urothelial tract	0.7246257241342401	36	23
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Anogenital	1.3056486929626985	8	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Bone/Soft tissue: Cartilaginous neoplasm	0.10817554010518915	40	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Bone/Soft tissue: GIST	1.0	16	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Bone/Soft tissue: Leiomyosarcoma	1.278899573541738	9	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Bone/Soft tissue: Liposarcoma	1.0062192597829778	14	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Bone/Soft tissue: Osteosarcoma	2.150069140511621	2	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Bone/Soft tissue: Undiff. sarcoma	1.001949898584614	15	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Bone/Soft tissue: Other	1.310488541324671	7	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Breast: Triple negative	1.1123779264456846	11	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Breast: Other	1.0	17	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	CNS: Glioma	0.8903861802273706	28	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	CNS: Medulloblastoma	0.27637407132753633	36	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	CNS: Pilocytic astrocytoma	0.8940442575003572	27	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Colorectum/Small intestine/Appendix	1.8485471384702021	4	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Esophagus/Stomach	1.245578399567994	10	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Gynecologic: Endometrium	1.0	18	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Gynecologic: Ovary/Fallopian tube	1.5051611968398189	5	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	HPB: Bile duct/Gallbladder	1.0569210377688256	12	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	HPB: Liver	1.0	19	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	HPB: Pancreas	1.0	20	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Head and neck: Adenoid cystic	0.999959940802391	25	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Head and neck: Salivary gland	1.0	21	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Head and neck: Other	1.3494539106713028	6	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Kidney: Chromophobe	1.0	22	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Kidney: Other	0.5291411809645395	31	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Lung: Non-small cell: LUAD	0.8135889629788623	29	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Lung: Non-small cell: LUSC	0.9997838233695358	26	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Lung: Small cell	0.2574319154137531	38	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Lymphoid tissue	2.063286293937616	3	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Mesothelium	2.1867140866046504	1	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Myeloid: Acute myeloid leukemia	0.23130918504632592	39	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Myeloid: Myeloproliferative neoplasm	0.26767010719674456	37	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	NET: Colorectum/Small intestine	0.29025367412505476	35	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	NET: Lung	0.31129944013821653	34	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	NET: Pancreas	0.3927036589593086	32	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Prostate	1.0	23	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Skin: Melanoma	1.0	24	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Skin: Other	0.7458729511885301	30	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Thyroid gland	0.34369522092815236	33	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	36.0	Urothelial tract	1.0523439399515355	13	24
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Anogenital	0.7515631811022884	36	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Bone/Soft tissue: Cartilaginous neoplasm	0.9757293854708317	31	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Bone/Soft tissue: GIST	1.0	14	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Bone/Soft tissue: Leiomyosarcoma	1.208645123989433	5	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Bone/Soft tissue: Liposarcoma	0.9995014243301763	30	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Bone/Soft tissue: Osteosarcoma	0.6416578893223989	39	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Bone/Soft tissue: Undiff. sarcoma	1.0054558291233877	10	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Bone/Soft tissue: Other	1.0347708487186051	9	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Breast: Triple negative	1.0000138000952203	12	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Breast: Other	1.0	15	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	CNS: Glioma	1.0536707290174518	8	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	CNS: Medulloblastoma	0.8780954309205613	34	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	CNS: Pilocytic astrocytoma	1.0	16	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Colorectum/Small intestine/Appendix	1.10403317806672	7	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Esophagus/Stomach	1.0	17	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Gynecologic: Endometrium	0.9718342633666514	32	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Gynecologic: Ovary/Fallopian tube	0.7638376594692501	35	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	HPB: Bile duct/Gallbladder	0.9999990007004993	26	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	HPB: Liver	1.0	18	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	HPB: Pancreas	1.0	19	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Head and neck: Adenoid cystic	0.9999931800232561	27	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Head and neck: Salivary gland	1.0000027870038837	13	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Head and neck: Other	1.0	20	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Kidney: Chromophobe	2.4407368953466464	2	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Kidney: Other	2.762124140915365	1	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Lung: Non-small cell: LUAD	1.0000869137767834	11	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Lung: Non-small cell: LUSC	0.999889806071797	28	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Lung: Small cell	1.0	21	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Lymphoid tissue	0.7082911790443666	38	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Mesothelium	0.7249156324016818	37	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Myeloid: Acute myeloid leukemia	0.9270201285554224	33	25
